ID,PaperID,EntityName,EntityType
26,001d8d54a7e73e761f779c81661595cc5ae2ca08,NULL,NULL
27,001ec025dd65db8a47827c8f49d9c41d60f35d00,Program for Research Groups of Excellence,ORG
28,001ec025dd65db8a47827c8f49d9c41d60f35d00,European Commission ERA,ORG
29,0020ab317ef923b740c1d3db52083a4e48495f8a,Francesco Berlanda-Scorza,PERSON
30,0020ab317ef923b740c1d3db52083a4e48495f8a,National Institute of Allergy,ORG
31,0020ab317ef923b740c1d3db52083a4e48495f8a,NIAID,ORG
32,0020ab317ef923b740c1d3db52083a4e48495f8a,U.S. Department of Defense,ORG
33,0020ab317ef923b740c1d3db52083a4e48495f8a,Bill & Melinda Gates Foundation,ORG
34,0020ab317ef923b740c1d3db52083a4e48495f8a,CEIRS,ORG
35,0020ab317ef923b740c1d3db52083a4e48495f8a,BEI Resources,ORG
36,002109c6a7a390d1295721c03e3be67eea0ac63e,National Institutes of Health,ORG
37,002160a433024de8c5e80b210f0b54e5d029fa57,a Collaborative Research Fund,ORG
38,002160a433024de8c5e80b210f0b54e5d029fa57,Research Grants Council,ORG
39,0023258070e16dc764316f6797bfd03fea23ee07,NULL,NULL
40,0025aba7979aa27567a65cf6f19d6120f7f4691b,NULL,NULL
41,0028e606679c9525ccc7d9ecc881f02bf49eb3ab,MCB,ORG
42,0028e606679c9525ccc7d9ecc881f02bf49eb3ab,Thermal Biology Institute,ORG
43,0028e606679c9525ccc7d9ecc881f02bf49eb3ab,Murdock Charitable Trust,ORG
44,0028e606679c9525ccc7d9ecc881f02bf49eb3ab,NIH Cobre,ORG
45,002ac207ff68ec92179d4510a1623a9cc6c6acec,Centers for Disease Control & Prevention,ORG
46,002ac207ff68ec92179d4510a1623a9cc6c6acec,Marshfield Clinic Research Foundation,ORG
47,002ac207ff68ec92179d4510a1623a9cc6c6acec,Dean Erdman,PERSON
48,002ac207ff68ec92179d4510a1623a9cc6c6acec,LAB,ORG
49,002ac207ff68ec92179d4510a1623a9cc6c6acec,Edward Belongia,PERSON
50,002e1edfb72cdb4ac11608f785221825d911de83,NULL,NULL
51,002e47e3d05b7bb891b9027b335de165d59d1b8b,National Key Basic Research & Development,ORG
52,002f09dfc9a1323a15bf72e349d8b733ac97a2aa,NULL,NULL
53,002f213aeda7ce843e3696c2747d374689b52e1c,NULL,NULL
54,002faa16056227423f9d108d01f0dae31491510c,Choy Foong,PERSON
55,002faa16056227423f9d108d01f0dae31491510c,Lee Hin Peng,PERSON
56,002faa16056227423f9d108d01f0dae31491510c,Navreet Pannu,PERSON
57,002faa16056227423f9d108d01f0dae31491510c,Vincent Lim Sui-Leong,PERSON
58,003197511ffb75201b0f7d972472c47850c2a44e,Mike Gaskin,PERSON
59,003197511ffb75201b0f7d972472c47850c2a44e,LAB,ORG
60,003197511ffb75201b0f7d972472c47850c2a44e,David N. McMurray,PERSON
61,003197511ffb75201b0f7d972472c47850c2a44e,Christine Tetzlaff,PERSON
62,003197511ffb75201b0f7d972472c47850c2a44e,National Institutes of Health,ORG
63,003197511ffb75201b0f7d972472c47850c2a44e,Early Detection Research Network,ORG
64,003229cade748c34593401d3f2b61eadeca86de4,Susan Carpenter,PERSON
65,003229cade748c34593401d3f2b61eadeca86de4,PHS NIH,ORG
66,00325033266973fb091b9beb535090bf94810283,CIB-ERES,ORG
67,00325033266973fb091b9beb535090bf94810283,Rosi Luque.,PERSON
68,00338998429de60726e4fe2dc07afaf65ed6f925,NULL,NULL
69,0036e8891c93ae63611bde179ada1e03e8577dea,Tatyana Klimova,PERSON
70,0036e8891c93ae63611bde179ada1e03e8577dea,Centers for Disease Control & Prevention,ORG
71,0036e8891c93ae63611bde179ada1e03e8577dea,CDC,ORG
72,003de7af488353a29ead2056c3a48382f6a30584,NULL,NULL
73,003f719a05b7a35ea4b778ded17cae230f5a0343,Rosa M. del Angel,PERSON
74,003f719a05b7a35ea4b778ded17cae230f5a0343,Leopoldo Flores,PERSON
75,003f719a05b7a35ea4b778ded17cae230f5a0343,Javier Hern,PERSON
76,003f719a05b7a35ea4b778ded17cae230f5a0343,Consejo Nacional de Ciencia,ORG
77,003fe41364ba16eb711b30e687258b90ab085ea6,National Institutes of Health,ORG
78,003fe41364ba16eb711b30e687258b90ab085ea6,Central New York Community Foundation,ORG
79,00407047c416ec9a1abebbcee8c535128eacd3b5,Christine Heiner,PERSON
80,00407047c416ec9a1abebbcee8c535128eacd3b5,University of Pittsburgh Department of Surgery,ORG
81,00407047c416ec9a1abebbcee8c535128eacd3b5,National Institutes of Health,ORG
82,0041321465851c3f9c1962f4d81de8f6fe839efe,University of Turin,ORG
83,0041321465851c3f9c1962f4d81de8f6fe839efe,Department of Public Health & Pediatrics,ORG
84,0044844b4f255ad22c27993b76f8ea7e4122a365,Y. Thomas,PERSON
85,0044844b4f255ad22c27993b76f8ea7e4122a365,A. Dumoulin,PERSON
86,0048638dac84956b48b1d2a77a322e7f35c4fde3,NULL,NULL
87,004ca2c06eed8f7fedcb5a4086dbc2db0256f05b,Tammy Lee,PERSON
88,004ca2c06eed8f7fedcb5a4086dbc2db0256f05b,Dian Shen,PERSON
89,004f6b7b534ac8a9fbba2ee3b5ea88b2b3cd3109,Fogarty International Center,ORG
90,004f6b7b534ac8a9fbba2ee3b5ea88b2b3cd3109,National Institute for Occupational Safety & Health,ORG
91,00542c115a9aebacf8024b2e21c5f124b7bbf620,SJ Kim,PERSON
92,005470084670db1ae5c1a63c2a498494d583def6,National Institutes of Health,ORG
93,005470084670db1ae5c1a63c2a498494d583def6,Oregon State University,ORG
94,005470084670db1ae5c1a63c2a498494d583def6,Payap University,ORG
95,00573277e6be50669016f770bc28ec2da0639a8f,NULL,NULL
96,005bc3422252db5b8002702cb7872a65b3c15c90,NULL,NULL
97,005d48b545794f09d6db2d03a770466dcacaf7c2,Anita Van Lierde,PERSON
98,005d48b545794f09d6db2d03a770466dcacaf7c2,Ria Van Berwaer,PERSON
99,005d48b545794f09d6db2d03a770466dcacaf7c2,Christiane Callebaut,PERSON
100,005f37ed7fb9d0a45b613c2b3bc1bdbafc4f26ed,NULL,NULL
101,00623268d0ce12f11d6b3acb0cc012821f592b93,NULL,NULL
102,00641c157bb40217ed7646c4afd596a5fb3862ee,Bart Haagmans,PERSON
103,00641c157bb40217ed7646c4afd596a5fb3862ee,Ron Fouchier,PERSON
104,00641c157bb40217ed7646c4afd596a5fb3862ee,Emmie de Wit,ORG
105,00641c157bb40217ed7646c4afd596a5fb3862ee,Barney Graham,PERSON
106,00641c157bb40217ed7646c4afd596a5fb3862ee,Kent Barbian,PERSON
107,00641c157bb40217ed7646c4afd596a5fb3862ee,Richard Bowen,PERSON
108,00641c157bb40217ed7646c4afd596a5fb3862ee,Anita Mora,PERSON
109,00641c157bb40217ed7646c4afd596a5fb3862ee,Intramural Research Program,ORG
110,00683d59d56123ae85e080d00ef1b3edd3f7405d,Bloomsbury PhD,ORG
111,00683d59d56123ae85e080d00ef1b3edd3f7405d,R.G.W.,ORG
112,00683d59d56123ae85e080d00ef1b3edd3f7405d,Consortium,ORG
113,00683d59d56123ae85e080d00ef1b3edd3f7405d,South African Weather Service,ORG
114,00683d59d56123ae85e080d00ef1b3edd3f7405d,Emerging Infectious Diseases Editorial Board,ORG
115,006be5ba67759a525ae8e211f43bd8e4429a64f0,NULL,NULL
116,006df1a5284369a9e2ff2dc7ab267a9f70294d8d,NULL,NULL
117,00720d56a308d5afe9f85b97645abae3d324ae59,Galina Batchenko,PERSON
118,007218eeeec5a82f0b40e97fb4133f29b03fc7bb,Eric Lower,PERSON
119,007261b506c7d2954ca49a97767ccaf4988d7893,NULL,NULL
120,007909ae8397e78e90e4563ac0b05d77138a6e97,NULL,NULL
121,0079559ab8717d83bc3df6be8533ff9672bb4367,NULL,NULL
122,00799d9acb7f964564fd4c31d0e6268185e68e3c,Korea Research Foundation Grant,ORG
123,00799d9acb7f964564fd4c31d0e6268185e68e3c,Korean Government,ORG
124,007d75e45cc9d79a93133918808dc9e86476b8ca,Ministry of Science & Technology,ORG
125,007e325b2514afd152c8e396b96df06d05147dfd,NULL,NULL
126,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,Maxim Shatsky,PERSON
127,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,Dina Schneidman,PERSON
128,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,Shuo Liang Lin,PERSON
129,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,David Zanuy,PERSON
130,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,K. Gunasekaran,PERSON
131,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,"""Center of Excellence in Geometric Computing & its Applications",ORG
132,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,Israel Science Foundation,ORG
133,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,Hermann Minkowski-Minerva Center for Geometry at Tel Aviv University,ORG
134,007ed8e51dede6acd78e9a2a6c5eb64184d8e838,Federal,ORG
135,00800dd5beb713ede24550797f2d2955389c2e51,S. Tokiyosi,PERSON
136,00800dd5beb713ede24550797f2d2955389c2e51,J. E. Clements,PERSON
137,00800dd5beb713ede24550797f2d2955389c2e51,J. MacDonald,PERSON
138,00800dd5beb713ede24550797f2d2955389c2e51,"Ministry of Education, Science",ORG
139,00800dd5beb713ede24550797f2d2955389c2e51,Ministry of Health & Welfare of Japan,ORG
140,00800dd5beb713ede24550797f2d2955389c2e51,Recruit Scholarship,ORG
141,0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,Laurie McPherson,PERSON
142,0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,Michael Ingram,PERSON
143,0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,Hoffmann-La Roche,ORG
144,0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,National Institute of Mental Health,ORG
145,0087db1b3fdc81bb42d1fc625fc202c881dd9b9f,National Allergy & Infectious Agents & Disease Institute,ORG
146,008cf2148ee4383534191b3736096878cad82c67,Government of Spain,ORG
147,008cf2148ee4383534191b3736096878cad82c67,IMI,ORG
148,008cf2148ee4383534191b3736096878cad82c67,European Commission,ORG
149,008cf2148ee4383534191b3736096878cad82c67,EFPIA,ORG
150,008cf2148ee4383534191b3736096878cad82c67,Marga González,PERSON
151,008d047db717ab57103f347beaba0388d17446a5,Northwest A&F University,ORG
152,008d047db717ab57103f347beaba0388d17446a5,Ministry of Education,ORG
153,0091a5d39dc4ada88b726f3132c7ea4843918961,E. Kotte,PERSON
154,0091a5d39dc4ada88b726f3132c7ea4843918961,B. Becker,PERSON
155,0099cca35e0185c53c6d917117765477e6e94c00,Taiwan Centers for Disease Control,ORG
156,009a6c69e86f8d1681323e90ec33bb84e7678c05,National Center for Ecological & Applied Sciences,ORG
157,009ab78e7d7bd940ef196974f879de35f922c1b7,CDC,ORG
158,009e8db6e8ad5814895dfd7c3207e46d0bb5d326,NIH,ORG
159,009e8db6e8ad5814895dfd7c3207e46d0bb5d326,R. Langer,PERSON
160,009e8db6e8ad5814895dfd7c3207e46d0bb5d326,R. Weissleder,PERSON
161,009edb5bf522176b963718e040978c2588e3b4a9,G.A. Riding,PERSON
162,009edb5bf522176b963718e040978c2588e3b4a9,R.D. Pearson,PERSON
163,009edb5bf522176b963718e040978c2588e3b4a9,Japan International Cooperation Agency,ORG
164,009fae49cceff4f95c97b252a02d4fb85fa05296,NULL,NULL
165,009fb84eff4b71d93fdc6af3c1fdb9553a5491eb,Andrea Puebla,PERSON
166,009fb84eff4b71d93fdc6af3c1fdb9553a5491eb,Stephanie Goya,PERSON
167,009fb84eff4b71d93fdc6af3c1fdb9553a5491eb,Julia Sabio,PERSON
168,009fb84eff4b71d93fdc6af3c1fdb9553a5491eb,Agencia Nacional de Promoción Científica y Tecnológica,ORG
169,009fb84eff4b71d93fdc6af3c1fdb9553a5491eb,Instituto Nacional de Tecnología Agropecuaria,ORG
170,00a0ab182dc01b6c2e737dfae585f050dcf9a7a5,NULL,NULL
171,00a3a4742c565f5e2e64ad03fe0f1e16baee89b3,NULL,NULL
172,00aa67f6695256f8ade032f62ea9fa2764d34a30,National Institutes of Health,ORG
173,00aa67f6695256f8ade032f62ea9fa2764d34a30,National Multiple Sclerosis Society,ORG
174,00aa9cbf61505e3fa77ef009eafe04300a5c39b2,"Department for Environment, Food & Rural Aff",ORG
175,00aa9cbf61505e3fa77ef009eafe04300a5c39b2,Daniel Hicks,PERSON
176,00aa9cbf61505e3fa77ef009eafe04300a5c39b2,Stephen Scholand,PERSON
177,00ab6bdcb3cdedc8cdbb297379a289a169bb5839,NULL,NULL
178,00ac0ed6be59b281c8f58c3d34387a424f5c6da1,M. Desport,PERSON
179,00ac0ed6be59b281c8f58c3d34387a424f5c6da1,T. G.,PERSON
180,00adbbcc70c39794b7d91a479943c84cc33db30a,NULL,NULL
181,00b050ecae47c925db0eb4db5769ff1f907644b7,CDC,ORG
182,00b050ecae47c925db0eb4db5769ff1f907644b7,Cochi,PERSON
183,00b050ecae47c925db0eb4db5769ff1f907644b7,B. Lee Ligon,PERSON
184,00b8c7102a45f668b7e1367f858738079ee31fa1,NULL,NULL
185,00baf167b536dde6a06bfe431aec3e514e04a42b,Mike Bray,PERSON
186,00baf167b536dde6a06bfe431aec3e514e04a42b,Jeffery Taubenberger,PERSON
187,00bbc69b846d083f62be3f1fee311380526f5df6,NULL,NULL
188,00bcb473981508327f658d20a01547e6f1245310,A. Rashtchian,PERSON
189,00bcb473981508327f658d20a01547e6f1245310,German Research Council,ORG
190,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,EEC,ORG
191,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,Texas A&M University Institute of Biosciences & Technology,ORG
192,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,Peggy Janus,PERSON
193,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,Sue Crawford,PERSON
194,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,A.M. Spite,PERSON
195,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,Max Summers,PERSON
196,00bf93c7ce5dccbfc4f28c8075bff0be1ad40d07,Verne Lockow,ORG
197,00c0b336da95c1d8a9c29236d81d2d7432d50407,NULL,NULL
198,00c681751f25b1ae94a83020692a477fe890040f,Foundation of Hubei Province Educational Committee,ORG
199,00c681751f25b1ae94a83020692a477fe890040f,Key Laboratory of Freshwater Ecology & Aquaculture,ORG
200,00c71f72eb837e2342dbda8761664e221e2a03df,NULL,NULL
201,00c8546ba285b32184e67eec618d4f4caadcfe17,NULL,NULL
202,00c862a6402381a8541bcffe843696e059095300,Fundação Amparo à Pesquisa,PERSON
203,00c906c9289250c1609a684295158e1224685804,NULL,NULL
204,00d1165856c978d9b09bee5e0a1fbca063df6c4a,NULL,NULL
205,00d290336acca5ed1c4777bb1437746f9b94a3c4,NULL,NULL
206,00de144116134e535a0983af77e6d5525e13b5c2,NULL,NULL
207,00e48f933d59a933f5576d0f1ae348fdde44e291,NULL,NULL
208,00e7a32a8286cd9eb5b2b570fba0417547863f18,NULL,NULL
209,00e7af2188897d57226ae59ebf7874882ff928a3,Ministry of Science & Technology,ORG
210,00e7af2188897d57226ae59ebf7874882ff928a3,Ministry of National Defense,ORG
211,00e945f3938efdc9d46139eedea6284cce579f35,NULL,NULL
212,00ec85838f0ebb20028f8600e1ad7b68155569f9,NULL,NULL
213,00eccd8200b22ab62827858e3599c73bc5f1c5a9,Marat Yusupov,PERSON
214,00ef21603a690ae62a62c48bac9c847059c0455f,M. E. Barrandeguy,PERSON
215,00ef21603a690ae62a62c48bac9c847059c0455f,J. C. Uroz,PERSON
216,00f12a2adcfe8f8f62edfcad80b541c44692f2fa,NULL,NULL
217,00f1d7ae7a82e7db4b56c30d5e174439746c2d75,NULL,NULL
218,00f244245f02c27974ee0dd3bc21fe47abcc03cb,Christian Mittelholzer,PERSON
219,00f244245f02c27974ee0dd3bc21fe47abcc03cb,Carlos,PERSON
220,00f244245f02c27974ee0dd3bc21fe47abcc03cb,National Veterinary Institute,ORG
221,00fd39b9167d20b07ae353e49b46c78be7193677,NULL,NULL
222,01028e4a3545be09d5cccb014ec011fcc1364508,NULL,NULL
223,0103f034e19e62a00514529f0eb6e524abbb00b2,NULL,NULL
224,01041a0055287681d22358a256554d8dfa708654,David George,PERSON
225,01041a0055287681d22358a256554d8dfa708654,Daniel L. Boyle,PERSON
226,01041a0055287681d22358a256554d8dfa708654,NIH,ORG
227,01041a0055287681d22358a256554d8dfa708654,Morris Animal Foundation,ORG
228,0104f6ceccf92ae8567a0102f89cbb976969a774,Department of Health,ORG
229,010e142c05d608d411e47b8509040e6e207e8dba,Larisa Rudenko,PERSON
230,010e142c05d608d411e47b8509040e6e207e8dba,Amanda Balish,PERSON
231,010e142c05d608d411e47b8509040e6e207e8dba,Nancy Cox.,PERSON
232,010e142c05d608d411e47b8509040e6e207e8dba,Julie Villanueva,PERSON
233,010e4485b14ced466c18111dcb99d1a40bee882e,CEGBA,ORG
234,010e4485b14ced466c18111dcb99d1a40bee882e,Ministry of University,ORG
235,010e4485b14ced466c18111dcb99d1a40bee882e,Athina Papa,PERSON
236,0110275ca0d02bc34fdda42fa1a9810dd11cd962,Lim Pei Jin,PERSON
237,0110eaeb5103ac1d44cc2e7aa0f6c0f621e6acc7,Grant,PERSON
238,0110eaeb5103ac1d44cc2e7aa0f6c0f621e6acc7,"Danish Ministry of Food, Agriculture & Fisheries",ORG
239,0114386249f6b28cd3e6885bd89fa091bb5de376,Claudia Hirsch,PERSON
240,0114386249f6b28cd3e6885bd89fa091bb5de376,Charmany Instructional Facility,ORG
241,0114386249f6b28cd3e6885bd89fa091bb5de376,Diane Sweeney,PERSON
242,0114386249f6b28cd3e6885bd89fa091bb5de376,Intervet,ORG
243,0114d791c43d76ec7d3e610dbbcb67a0d872382e,H. Appleton,PERSON
244,0114d791c43d76ec7d3e610dbbcb67a0d872382e,I.L. Christie,PERSON
245,0115339d2acc50fc84a572df5db9f1eb9be28004,Dunquan Jiang,PERSON
246,0115339d2acc50fc84a572df5db9f1eb9be28004,National Natural Science Foundation of China,ORG
247,011c7c4ce9ad8c20533be1791a4ff09e3c536532,Thailand Graduate Institute of Science & Technology,ORG
248,011c7c4ce9ad8c20533be1791a4ff09e3c536532,The Thailand Research Fund,ORG
249,011c7c4ce9ad8c20533be1791a4ff09e3c536532,Colorado State University,ORG
250,011c7c4ce9ad8c20533be1791a4ff09e3c536532,Department of Agriculture,ORG
251,011c7c4ce9ad8c20533be1791a4ff09e3c536532,Chotima Vilaivan,PERSON
252,011c7c4ce9ad8c20533be1791a4ff09e3c536532,Thailand Research Fund,ORG
253,011c7c4ce9ad8c20533be1791a4ff09e3c536532,Yuanyuan Yang,PERSON
254,011d10dc7d0696923174fe8ed0c9e9c7855bd50c,NULL,NULL
255,01213acdd86020357259f2a1094bc43f9bb79796,NULL,NULL
256,01273426ed59ef026fc400340d302024a8427f43,NULL,NULL
257,0129fd3130ef50c5b2a994944c7bb4e8df7fce8a,NULL,NULL
258,012d67a440ec30896e8c89c67a736c2638512be1,NULL,NULL
259,01313cfb80a0a3532ae597e05482797329f9beb4,NULL,NULL
260,0131ce11f9dbeac6ad5f732ab5d268674da53290,NULL,NULL
261,01360a8ffa1677604e8c32e3e46dc40ca0216ff3,NULL,NULL
262,01363927a2d74245f78e5850a085caf62836f9b8,Roland J. Berry Ann,PERSON
263,01363927a2d74245f78e5850a085caf62836f9b8,Raoult Ratard,PERSON
264,01363927a2d74245f78e5850a085caf62836f9b8,Beth A. Ramage,PERSON
265,013ce450f63ae2496b92f987e35b55125a43947f,National Institutes of Health,ORG
266,013ce450f63ae2496b92f987e35b55125a43947f,World Health Organization,ORG
267,013ce450f63ae2496b92f987e35b55125a43947f,Ohio Agricultural Research & Development Center,ORG
268,0140ded4f3797ef18a41a044dea6c50bcb9c970b,NULL,NULL
269,014449a576282df4e2f9131a4e789417bc338351,NULL,NULL
270,01461449472160d8c79355d213d4b8fa8c8ad761,NULL,NULL
271,01484e627d675a380a4e531eae05865ea5f520f6,Scott Pugh,PERSON
272,014ce88b18095a1eaa877ab5aae818df6ec214f6,NULL,NULL
273,014cef1a99e02d825e8dd5eeee3dc149aa62d3a6,NULL,NULL
274,014fb9a001135a4f1d84e955cbd054eadb50b94c,Priority Academic Program Development of Jiangsu Higher Education Institutions,ORG
275,014fcb209d3870dce737d4d50e3ec85044cfd2f6,NULL,NULL
276,0150622984aaf93314f67898865dd75ec543b00c,DST,ORG
277,0150622984aaf93314f67898865dd75ec543b00c,Jamia Millia Islamia,PERSON
278,0150b2d0c4f75faf01a869d3f5109fca50aab5c3,US National Institutes of Health,ORG
279,0150b2d0c4f75faf01a869d3f5109fca50aab5c3,Progressive Multifocal Leukoencephalopathy Consortium,ORG
280,01548ef6d46d6e6d72afe8cbf4e231552b9d2bd7,NULL,NULL
281,0155465f4cd388234ba3885135ff922462c83dca,NULL,NULL
282,01563fe4dfaf0571d479e9fed50d5236ba8142eb,B. Hindson,PERSON
283,01563fe4dfaf0571d479e9fed50d5236ba8142eb,K. Michlitsch,PERSON
284,01563fe4dfaf0571d479e9fed50d5236ba8142eb,Lawrence Livermore National Laboratory,ORG
285,01563fe4dfaf0571d479e9fed50d5236ba8142eb,National Institute of Biomedical Imaging & Bioengineering,ORG
286,01571c3ac81e501b33421da9a4524502124ba473,Sadie Faith Pearson,PERSON
287,01571c3ac81e501b33421da9a4524502124ba473,Lesya Ekshyyan,PERSON
288,01574892f1a57f3d22a0ff267ecc77bfcc6214cc,NULL,NULL
289,0158a2a95347061f182f81f8c5a63ae62c23ab7b,Barry Smith,PERSON
290,0158a2a95347061f182f81f8c5a63ae62c23ab7b,Mark Musen,PERSON
291,0158a2a95347061f182f81f8c5a63ae62c23ab7b,JBI,ORG
292,01732214b0e66594afaceb2f641102b42e1b4685,Emily Chan,PERSON
293,01732214b0e66594afaceb2f641102b42e1b4685,National Library of Medicine,ORG
294,01732214b0e66594afaceb2f641102b42e1b4685,Skoll Global Threats Fund,ORG
295,0176ece806dfd2ccef736cd9095f02894049782d,NULL,NULL
296,0177693b0767f0a5095f520c37e6f92eff593264,Hiutung Chu,PERSON
297,01786225fa483c68167c505cdfab71de4ce9610e,Seema Thapar,PERSON
298,01786225fa483c68167c505cdfab71de4ce9610e,Nancy,PERSON
299,017ca5bdac589a37196df7b8e077c4c371ab32da,NULL,NULL
300,017d68919792b09c4f867ac3e4d52b866b9a8c64,Anna Feoktistova,PERSON
301,017d68919792b09c4f867ac3e4d52b866b9a8c64,Alyssa Johnson,PERSON
302,017d68919792b09c4f867ac3e4d52b866b9a8c64,Rachel Roberts-Galbraith,PERSON
303,017d68919792b09c4f867ac3e4d52b866b9a8c64,Gould,PERSON
304,017d68919792b09c4f867ac3e4d52b866b9a8c64,Kovar LABoratories,PERSON
305,017d68919792b09c4f867ac3e4d52b866b9a8c64,Mohan Balasubramanian,PERSON
306,017d68919792b09c4f867ac3e4d52b866b9a8c64,Iain Hagan,PERSON
307,017d68919792b09c4f867ac3e4d52b866b9a8c64,NIH,ORG
308,0185df64da339e8d1b822db72fee79a25edeb759,Poultry Medicine Laboratory,ORG
309,0185df64da339e8d1b822db72fee79a25edeb759,Theodore Derksen,PERSON
310,0185df64da339e8d1b822db72fee79a25edeb759,USDA National Institute of Food & Agriculture,ORG
311,01871bea25a8ec1f2fc4cea4964f86eb6378f321,NULL,NULL
312,01875a437a28422a2b857efab9d5c4b113bcdfbb,NULL,NULL
313,0187705c2a09525d5cb71ec594b82e668255fcaf,NULL,NULL
314,0188231fdedeb6be9c033cb5a8a78ff537ccaaa3,The National Key R&D Program of China,ORG
315,0188231fdedeb6be9c033cb5a8a78ff537ccaaa3,National Natural Science Foundation of China,ORG
316,018a299cbdcbebd6f4c2584376941907fe7d3aaf,NULL,NULL
317,019a8e82ac30fb8722132d72daf62095e6da35d0,NULL,NULL
318,019c344f4e7cb623efafb8ee57dcd67602ea80f2,National Natural Science Foundation of China,ORG
319,019c344f4e7cb623efafb8ee57dcd67602ea80f2,Guangdong University of Technology,ORG
320,019c40eb0b4922ed72f621af542cf1a512dca3d8,Felicity Leith-Ross,PERSON
321,019c40eb0b4922ed72f621af542cf1a512dca3d8,CERCA,ORG
322,019d06da261e61aaf09079bc2ebed8e1a13fbea2,NULL,NULL
323,019d20e17ba322b7de8e8d3a26a4f340a1df2008,NULL,NULL
324,019d4817c1bb20299f7bcd20248bd85ad0f59a2e,NULL,NULL
325,019ede0c6f1c02b64dea8e05e3bc8c7cb5811fae,NULL,NULL
326,019ee335c75173ed118a7707d5887288c596884e,NULL,NULL
327,01a5d7c80747051adf9e1d7f0da37e80314e2431,Davis,PERSON
328,01a5d7c80747051adf9e1d7f0da37e80314e2431,Nancy,PERSON
329,01a5d7c80747051adf9e1d7f0da37e80314e2431,Terry Stevens-Ayers,PERSON
330,01a5d7c80747051adf9e1d7f0da37e80314e2431,Denise Della,PERSON
331,01a5d7c80747051adf9e1d7f0da37e80314e2431,National Institutes of Health,ORG
332,01a5d7c80747051adf9e1d7f0da37e80314e2431,Roche Pharmaceuticals,ORG
333,01a5d7c80747051adf9e1d7f0da37e80314e2431,Adamas Pharmaceuticals,ORG
334,01a5d7c80747051adf9e1d7f0da37e80314e2431,Roche/Genentech,ORG
335,01a5d7c80747051adf9e1d7f0da37e80314e2431,United States Government,ORG
336,01a67ebcdff08c33e7cda01649297647dc170ae4,NULL,NULL
337,01ad54cabdcd7e03fa2f4bf689137cca0f4a4729,NULL,NULL
338,01adbe8224d7723f2d5255c40e2e891def30039e,Hanna Worliczek,PERSON
