ID,PaperID,EntityName,EntityType
29,004f0f69464edd5466a947da86d38cea9fe7e4fe,Gil Mor,PERSON
30,004f0f69464edd5466a947da86d38cea9fe7e4fe,Charles Graham,PERSON
31,005c43980edf3fcc2a4d12ee7ad630ddb651ce6e,NRF,ORG
32,005c43980edf3fcc2a4d12ee7ad630ddb651ce6e,MSIP,ORG
33,00676f1131e03ca8defe523e79bc1635cc933909,Mali International Centers for Excellence in Research Program,ORG
34,00676f1131e03ca8defe523e79bc1635cc933909,Laboratoire Central Vétérinaire,ORG
35,00676f1131e03ca8defe523e79bc1635cc933909,"University of Sciences, Techniques & Technologies",ORG
36,00676f1131e03ca8defe523e79bc1635cc933909,Anita Mora,PERSON
37,006be99e337c84b8758591a54f0362353b24dfde,David Samols,PERSON
38,006be99e337c84b8758591a54f0362353b24dfde,Stanley Ballou,PERSON
39,006be99e337c84b8758591a54f0362353b24dfde,Cecil Cooper,PERSON
40,006be99e337c84b8758591a54f0362353b24dfde,Patricia Kalonick,PERSON
41,006be99e337c84b8758591a54f0362353b24dfde,Debra Rzewnicki,PERSON
42,006be99e337c84b8758591a54f0362353b24dfde,Thomas Massella,PERSON
43,006be99e337c84b8758591a54f0362353b24dfde,National Institutes of Health,ORG
44,00a00d0edc750db4a0c299dd1ec0c6871f5a4f24,NULL,NULL
45,00d4ff0cfe5582b3f2746b2a33d67f6bd4307e98,Yvonne Horn,PERSON
46,00d4ff0cfe5582b3f2746b2a33d67f6bd4307e98,Georgette Stovall,PERSON
47,00d4ff0cfe5582b3f2746b2a33d67f6bd4307e98,Excellence Cluster Cardio-Pulmonary System,ORG
48,00e5a723d44eb9f2698c38b518eff85c00f9753b,NULL,NULL
49,01297dffaf94c1314ca46088f7b829b8383c2f73,NULL,NULL
50,0134717f1b5ea99fc7e5ac305d492f5cedc8cd92,NULL,NULL
51,013d9fb8719d3d3d47738f9f0604f3b643c4df57,NULL,NULL
52,014e31dce7e3f2b1a7020a5debfbf228182f8b5e,NULL,NULL
53,0167dddb0e2783a60841b8e6f2b4e4cb981904e2,NULL,NULL
54,018b5b5f732e955d349e14a83481739502ae104c,NULL,NULL
55,019760388ec5fa9151add6cfe32178deda5433eb,D Stuart,PERSON
56,019760388ec5fa9151add6cfe32178deda5433eb,G Sutton,ORG
57,019760388ec5fa9151add6cfe32178deda5433eb,National Institutes of Health,ORG
58,01aa247284f0baf43293d8ea335b70781365a985,NULL,NULL
59,01af2562df4acf3113843d039c3b82bb801b1427,NULL,NULL
60,01b3d789dbd69fff374842fbe2d7f4150fb3d8f5,D. Dulude,PERSON
61,01b3d789dbd69fff374842fbe2d7f4150fb3d8f5,L. Brakier-Gringras,PERSON
62,01bc7fe59fc7feb0e3d23c716aa23a694a4362a2,NULL,NULL
63,01de46a248049d2fbdc049b686ee5b172301d0fa,NULL,NULL
64,021291da7cf3769e4182317703a95b6c5f7c76f9,NULL,NULL
65,022abf5f202c04e2bbf88d829db9844746e0fb71,NULL,NULL
66,02450c2c82a1511cb5e1639d3b8438f69bbe11f0,Cunming Duan,PERSON
67,02450c2c82a1511cb5e1639d3b8438f69bbe11f0,Wang LAB,ORG
68,02450c2c82a1511cb5e1639d3b8438f69bbe11f0,National Institutes of Health,ORG
69,02450c2c82a1511cb5e1639d3b8438f69bbe11f0,Fast Forward Protein Folding Disease Initiative,ORG
70,02450c2c82a1511cb5e1639d3b8438f69bbe11f0,University of Michigan Rackham Predoctoral,ORG
71,02522a1b4512e4d2880a6a551a8dff589d4cb393,H. S. Earp,PERSON
72,02522a1b4512e4d2880a6a551a8dff589d4cb393,G. Simmons,PERSON
73,02522a1b4512e4d2880a6a551a8dff589d4cb393,A. Büscher,PERSON
74,02522a1b4512e4d2880a6a551a8dff589d4cb393,S. Kimmina,PERSON
75,02522a1b4512e4d2880a6a551a8dff589d4cb393,F. J. Kaup,PERSON
76,02522a1b4512e4d2880a6a551a8dff589d4cb393,German Research Foundation,ORG
77,02522a1b4512e4d2880a6a551a8dff589d4cb393,Leibniz Foundation,ORG
78,025ed2caa0ae1ab7f04d3479116e6ed2a334938d,Agroscope,ORG
79,025ed2caa0ae1ab7f04d3479116e6ed2a334938d,Swissgenetics,PERSON
80,0260e364e040cc9b229b2b4f727bfc2e4d68474d,Susanne von der Heide,PERSON
81,02d9be8cdb8499cd90f2c9cee8421b02b2bbba76,NULL,NULL
82,02eb3dc5054c0dd2ce8faa06d6942484900d76c6,Elisabeth Kremmer,PERSON
83,02eb3dc5054c0dd2ce8faa06d6942484900d76c6,Jeanette Seiler,PERSON
84,02eb3dc5054c0dd2ce8faa06d6942484900d76c6,Tore Kempf,PERSON
85,02eb3dc5054c0dd2ce8faa06d6942484900d76c6,Sabine Fiedler,PERSON
86,02f267368636c422f19d77d3be96de3c0dcbceef,NULL,NULL
87,0322eccb9230a1aad165702457091eb9ae122d55,CBER,ORG
88,0322eccb9230a1aad165702457091eb9ae122d55,OBRR,ORG
89,0322eccb9230a1aad165702457091eb9ae122d55,Harvey Gordon Klein,PERSON
90,0322eccb9230a1aad165702457091eb9ae122d55,Sherry Lynne Sheldon,PERSON
91,0346cb9d0f5b07fe50d9a3cc0378a53f1a87708c,NULL,NULL
92,035dc4021101af0a19152cb5ea7b40b0c57ed76d,NULL,NULL
93,036a7af6f90c822210bcac1869a5e85303bb0ef6,Center of Chronic Disease Control,ORG
94,036a7af6f90c822210bcac1869a5e85303bb0ef6,Xia Zou,PERSON
95,036a7af6f90c822210bcac1869a5e85303bb0ef6,Willa Dong,PERSON
96,03a9a21fad1427fc2dbb6a4969627d0a76459597,NULL,NULL
97,03ad1cf472c9636fceb1b800c553fde73724e349,NULL,NULL
98,03afd58d8d29e1c6d008e06e38553079bbdc4d02,NULL,NULL
99,03d003f7c962aa4f0394e79f38a332662105cdb3,Canadian Institutes of Health Research,ORG
100,03d003f7c962aa4f0394e79f38a332662105cdb3,CIHR RCT,ORG
101,03d003f7c962aa4f0394e79f38a332662105cdb3,PSI Graham Farquharson Knowledge Translation Fellowship,ORG
102,03d3f764353cecb297c318e55b88be1d5664bf5c,NULL,NULL
103,03e8628eb61ff4c66a17673745a7b9c33aece853,NULL,NULL
104,041adbe00a7ca71fcbc38ff4406297ce86e93a6a,NULL,NULL
105,043aa68f2c784899f71225e8eb233150760a6a54,Caspar W. N. Looman,PERSON
106,04421db3d34e7fd7c7486d66d21b34978a1fb362,Sun LAB,ORG
107,04421db3d34e7fd7c7486d66d21b34978a1fb362,MSK CC NK,ORG
108,04421db3d34e7fd7c7486d66d21b34978a1fb362,Medical Scientist Training Program,ORG
109,04421db3d34e7fd7c7486d66d21b34978a1fb362,Cancer Research Institute,ORG
110,04421db3d34e7fd7c7486d66d21b34978a1fb362,German Academic Exchange Service,ORG
111,04421db3d34e7fd7c7486d66d21b34978a1fb362,"Lucille Castori Center for Microbes, Inflammation, & Cancer",ORG
112,04421db3d34e7fd7c7486d66d21b34978a1fb362,National Institutes of Health,ORG
113,04421db3d34e7fd7c7486d66d21b34978a1fb362,Searle Scholars Program,ORG
114,044d6ebfdeacd8fbdd4f039872020cd4adbbe138,BCV,ORG
115,046b480f92a27f809d67c98c77752037f3342d2a,NULL,NULL
116,049364026266fb6b0b8d8a626844823a3036e5b0,NULL,NULL
117,04c77d3ae97fcb0cb3d82480c5f75513f6266662,Merja Rantala,PERSON
118,04c77d3ae97fcb0cb3d82480c5f75513f6266662,Satu Sankari,PERSON
119,04c77d3ae97fcb0cb3d82480c5f75513f6266662,Laura Parikka,PERSON
120,04e156a83cb3b0b2da2ed07eec1a669be53575b5,Vickie Cooper,PERSON
121,04e156a83cb3b0b2da2ed07eec1a669be53575b5,Kent Schwartz,PERSON
122,04e156a83cb3b0b2da2ed07eec1a669be53575b5,Cooperative Research Program for Agriculture Science & Technology Development,ORG
123,0519d1d90353abf1d2a97d4fea15d24d48cf1fbd,NULL,NULL
124,05248494136966d79614f475f8e5bb0880a20bf7,NULL,NULL
125,054831a6a11886b5ad44cac71d17e367721a2b5b,NULL,NULL
126,0568c55234a6ad2585fe3ac5f3c51260194af7ec,NULL,NULL
127,0573f2143ac48f91fc247c875388e55d8576bcab,OSHRI,ORG
128,058b7249ce7acc1c14c989cb2d8db27435f81363,European Union,ORG
129,058b7249ce7acc1c14c989cb2d8db27435f81363,NIAID/NIH,ORG
130,058e306088e83c58ee30b43f0e102a45463351fe,Steve Hsu-Sung Kuo,PERSON
131,058e306088e83c58ee30b43f0e102a45463351fe,MERS-CoV,ORG
132,058e306088e83c58ee30b43f0e102a45463351fe,Nancy Chen,PERSON
133,05a12a1fb4a86a4158ad027b911092cfc25bc40b,NULL,NULL
134,05af85c50dd5c80a25fc3dd985d31f0d563d0019,NULL,NULL
135,05b5ca303bd262f2a8e7d9d05d203f023867d0ed,NULL,NULL
136,05cc87a56d714cc75ce393c73f3076d3f8a463b5,NULL,NULL
137,05cf81cc55f7a6f80902a671cac49d85af9782ed,NULL,NULL
138,05df6a79e61e69b9113ffa6a667c3fb9b2680e70,Swiss National Foundation,ORG
139,05df6a79e61e69b9113ffa6a667c3fb9b2680e70,Cancer League,ORG
140,05e5a2bca07922fe0bd52185f4ccaae1b8b154f6,Corina Berners,PERSON
141,05e5a2bca07922fe0bd52185f4ccaae1b8b154f6,Sina Tönges,PERSON
142,05e5a2bca07922fe0bd52185f4ccaae1b8b154f6,Theme,ORG
143,05e5a2bca07922fe0bd52185f4ccaae1b8b154f6,University Development Fund,ORG
144,05e5a2bca07922fe0bd52185f4ccaae1b8b154f6,Strategic Research Theme Fund,ORG
145,05fbb0078e14eea85ecbf6904ecef2380d034a10,Institute for Conservation Medicine,ORG
146,05fbb0078e14eea85ecbf6904ecef2380d034a10,Master of Public Health Program,ORG
147,0612bb6d157e8cd266943d84daf110c46a56aa23,NULL,NULL
148,06137bb1e53080493b33c1b749b59848cddc05fc,Len Packman,PERSON
149,064fc5c0af69e9be13dee69a113ca743d05fd807,National Natural Science Foundation of China,ORG
150,065497953c64b5163eb29e9a4fe78534f244ca26,Geun-Yong Kwon,PERSON
151,065497953c64b5163eb29e9a4fe78534f244ca26,MERS-CoV,ORG
152,066178ded1d6d540be366e6468bc01e78e605a81,NULL,NULL
153,069695d115517cbd0e713fb44245be7a6226bc7f,French Government,ORG
154,06c4f9daabdf5ee16fb4b581a954e3909d9f17a0,Shiraz University,ORG
155,06c89f69aa7b5f9648d2c1543b8246fe9c3610cf,Prof,PERSON
156,06f075e64c8861491ea4de2f98b606866f54a752,NULL,NULL
157,07054fdca599b609a0fd99007a13a5133145449c,Umar Yagoub Mohammed,PERSON
158,07054fdca599b609a0fd99007a13a5133145449c,Osama Abdelhay.,PERSON
159,07054fdca599b609a0fd99007a13a5133145449c,Ammar Al-Rikabi,PERSON
160,07054fdca599b609a0fd99007a13a5133145449c,Ehab Shehata.,PERSON
161,07241235ee553a5b165ed19b2091101128eca805,NULL,NULL
162,077a70059a89059bace1150d779cc911a2229c60,National Research,ORG
163,077d5a9302762a66842c6bdf13912433954ca723,G. Palade,PERSON
164,077d5a9302762a66842c6bdf13912433954ca723,Michael McCaffery,PERSON
165,077d5a9302762a66842c6bdf13912433954ca723,National Institutes of Health,ORG
166,077d5a9302762a66842c6bdf13912433954ca723,The Human Frontier Science Program Organization,ORG
167,077d5a9302762a66842c6bdf13912433954ca723,Cystic Fibrosis Foundation,ORG
168,08079db5747d09016612f319e154ff81c4d9aef5,NULL,NULL
169,088fc3ef896502dda1f92028ac9f8e91389d8d62,NULL,NULL
170,0892a219a7caf18088f5e3a331ec01b6912c9188,Amy Weissman,PERSON
171,0892a219a7caf18088f5e3a331ec01b6912c9188,Janet Robinson,PERSON
172,08a6e7924103b4a001ff84d7db7dcd5560950fa1,NULL,NULL
173,08f6c419a42b6c922108349af6c1b2aaf2cc62b2,NULL,NULL
174,091b857ba8a07eca145ae411f7202ca3a4d970df,NULL,NULL
175,092880cc76f470dd9cca8233d83c884c0c5edf94,Autonomus Metropolitan University,ORG
176,092880cc76f470dd9cca8233d83c884c0c5edf94,"Institute of Ophthalmology ""Fundación de Asistencia Privada Conde de Valenciana""",ORG
177,096c2c85e046f4ebb34552e0a21bcd69907d1b81,NULL,NULL
178,097e78073b154805e74de8245008ee3f91c24af2,Leo Beigelman,PERSON
179,097e78073b154805e74de8245008ee3f91c24af2,Peggy Korn,PERSON
180,0994b9aa851f17dc1c6af309973fe189118ab6c5,Robert W. St. G. Fisher,PERSON
181,0994b9aa851f17dc1c6af309973fe189118ab6c5,Edward Berger.,PERSON
182,0994b9aa851f17dc1c6af309973fe189118ab6c5,Johnan Kaleeba,PERSON
183,09c84b9de7fc5c3fed4736e7a3cd45e112377042,NULL,NULL
184,09cec865941962acf6060e72ef9c477c196c4c3b,NULL,NULL
185,09d9038625c7a2e0aa27f9f04cd7f4b2d7ec6f11,NULL,NULL
186,09da5dea6fa9b08b2eb1549e85cbc7e29fd3f2f8,NULL,NULL
187,09e6d442b7da6f36e3c7a82a056d8d61e27b1050,Alla Pritsker,PERSON
188,09e6d442b7da6f36e3c7a82a056d8d61e27b1050,Leila Sevigny,PERSON
189,0a003aa69f43cee4357f1e943df79a8b87c0a88e,Viviana Sánchez,PERSON
190,0a003aa69f43cee4357f1e943df79a8b87c0a88e,Florencia Arezzo,ORG
191,0a098b3876e799d9b21608e26e80d05aa9ec6475,Prerna Banati,PERSON
192,0a19aacc124c9c42d66d481a9d0c837a76a252e6,NULL,NULL
193,0a1f43c04e0e22fb6efbd94611920bc9680d7ae3,Staff,ORG
194,0a296d80d8a8c0408c1ea9559c0f0589fb35cb03,China Agriculture Research System,ORG
195,0a296d80d8a8c0408c1ea9559c0f0589fb35cb03,Swine Principal Epidemic Diseases Prevention & Control Techniques Research Contract,ORG
196,0a29d54d90d636472416f889c10f12062425bc76,Infection Control,ORG
197,0a29d54d90d636472416f889c10f12062425bc76,Gyeonggi Infectious Disease Control Center,ORG
198,0a29d54d90d636472416f889c10f12062425bc76,Lee,PERSON
199,0a29d54d90d636472416f889c10f12062425bc76,Korean Society of Pediatric Infectious Diseases,ORG
200,0a2ded6cbd632857d491140a57f2773c3610b10b,NULL,NULL
201,0a449e173239afb38816257e1a53811b47bf13f4,NULL,NULL
202,0a64b2c55fc2091358da4f83ac6fdc7701ddb46e,Ashton Trey Belew,PERSON
203,0aa3eda0fb09bf9f55864fc2b9157b9317f62323,NULL,NULL
204,0aa4edc168fd9bf7ba7efee20dbeb007c26b1beb,Ministry of Higher Education & Scientific Research,ORG
205,0ace222a6c33986dfe57d3f24779fe5f674724c7,NULL,NULL
206,0ad29b032fe87db2641893f4cc880c22f2107712,NULL,NULL
207,0adc0c7498f0ebbb3c8f1c662da34605d5f91fe2,Jing Li,PERSON
208,0adc0c7498f0ebbb3c8f1c662da34605d5f91fe2,Yong-Huai,PERSON
209,0adc0c7498f0ebbb3c8f1c662da34605d5f91fe2,Natural Science Foundation of China,ORG
210,0adc2dfd5f26656ce3527dbb5dec379d44d0601e,NULL,NULL
211,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Albert Tai,PERSON
212,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Tufts University Core Facility -Genomics Core,ORG
213,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Alejandro Cohen,PERSON
214,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Mass Spectrometry Core Facility,ORG
215,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Andrew Mehle,PERSON
216,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Richard Webby,PERSON
217,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Andrew Bohm,PERSON
218,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Gaglia,PERSON
219,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,McCormick,ORG
220,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Tufts University,ORG
221,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Canadian Institutes for Health Research,ORG
222,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,NIH,ORG
223,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Applied Mathematics Program,ORG
224,0ae1cad5b20badf8dcea32e8c80209b8948d1e49,Wang et al,PERSON
225,0ae7bedff3dfbfc1ccaeb5b662bbace00ae16b33,Tryfon A Chochlios,PERSON
226,0afa3ea846396533c7ca515968abcfea3f895082,Yoshinori Umesaki,PERSON
227,0b064096b51c4cada7b64af37eae826b7e7c9649,Wenqiang Wei,PERSON
228,0b064096b51c4cada7b64af37eae826b7e7c9649,Mi Widness,ORG
229,0b2c383c48f644edcb7c4dcf40046bd58dd5e0f8,NULL,NULL
230,0b627ea5840e5e48709565840313984dc900af8d,NULL,NULL
231,0b90f302993b075229dbe5f9bc03a180b2e2632f,Ruth Ott.,PERSON
232,0b90f302993b075229dbe5f9bc03a180b2e2632f,Kelly Parnell,PERSON
233,0b90f302993b075229dbe5f9bc03a180b2e2632f,Sally Booz,PERSON
234,0b90f302993b075229dbe5f9bc03a180b2e2632f,Monique Dubois-Dalcq,PERSON
235,0bb97577b1f4c0a5f456ac10d593b4c46f285e9c,Wenqiang Wei,PERSON
236,0bb97577b1f4c0a5f456ac10d593b4c46f285e9c,Mi Widness,ORG
237,0bcc4d843bd37ae1c8623e45dab6fff11263f798,NULL,NULL
238,0be465ccdb9e51958946dd6a91ac8fb15e2b2272,"Ministry of Food, Agriculture & Fisheries",ORG
239,0c3068b22cb2cb50114316f9fed2738a943d2435,NULL,NULL
240,0c83fb7b5413cd36d8ca958f15e7640636c8e730,NULL,NULL
241,0c88aef176b70c6b11a51028124680237a6e5abd,Nicolle Ocampo,PERSON
242,0c88aef176b70c6b11a51028124680237a6e5abd,Fatemeh Memar,PERSON
243,0c92f5b237572a3461ae2205a62ba7622c07a6ab,National Natural Science Foundation,ORG
244,0c92f5b237572a3461ae2205a62ba7622c07a6ab,Amgen,ORG
245,0caa109e0faf5c5fefe81a8108e1199058cb3a27,Kong-Yeng Tseng,PERSON
246,0caa109e0faf5c5fefe81a8108e1199058cb3a27,Shian-chiou Lin,PERSON
247,0caa109e0faf5c5fefe81a8108e1199058cb3a27,Yuen-Sen Association,ORG
248,0ce1f213337247a67628f95cf699bdabddc94d9c,Kathleen Collins,PERSON
249,0ce1f213337247a67628f95cf699bdabddc94d9c,Katherine Borden,PERSON
250,0cea2b0d9b7187e2c5a596ed433be46208186d32,J.H. Lee.,PERSON
251,0cea2b0d9b7187e2c5a596ed433be46208186d32,H.J. Shin,PERSON
252,0cea2b0d9b7187e2c5a596ed433be46208186d32,Prof,PERSON
253,0cea2b0d9b7187e2c5a596ed433be46208186d32,Korea National Institute of Health,ORG
254,0cf8f70367fc77ea444519b2d9ed108765edd25f,NULL,NULL
255,0d0af538cf60b6330d1eb7f5da52bef9ea30fd9c,National Institute of General Medical Sciences,ORG
256,0d0ca66887cfd2b3a09f5205cdcbaa4479f17337,Alaa Fattouh,PERSON
257,0d0ca66887cfd2b3a09f5205cdcbaa4479f17337,Ahmed Setta,PERSON
258,0d0ca66887cfd2b3a09f5205cdcbaa4479f17337,Adrienn Gé resi,PERSON
259,0d0ca66887cfd2b3a09f5205cdcbaa4479f17337,Mark W. Jackwood,PERSON
260,0d307a452075499dbcd022bd8db8f1a428ad019c,Laboratório de Virologia,ORG
261,0d3de075e16c6d2e02c68e541b4d2654c78bea04,NULL,NULL
262,0dc475f4419836c2dc352073498f56ae982170a0,NULL,NULL
263,0dc8d11784da63b899dbb2b404be4efd330e4ac3,NULL,NULL
264,0df0d5270a9399cf4e23c0cdd877a80616a9725e,National Natural Science Foundation of China,ORG
265,0df0d5270a9399cf4e23c0cdd877a80616a9725e,Canada Research Chair Program,ORG
266,0df0d5270a9399cf4e23c0cdd877a80616a9725e,Natural Sciences & Engineering Research Council of Canada,ORG
267,0df0d5270a9399cf4e23c0cdd877a80616a9725e,Tianyuan Mathematical Center,ORG
268,0df0d5270a9399cf4e23c0cdd877a80616a9725e,Mathematics for Public Health Laboratory,ORG
269,0e18097a83b2801c4865c72065b7933fa24face3,NULL,NULL
270,0e1c055e39c45d7cef611b6bd17fb67c249ed742,Danish Research Council for Technology & Production,ORG
271,0e1c055e39c45d7cef611b6bd17fb67c249ed742,Danish Center for Scientific Computation,ORG
272,0e1c055e39c45d7cef611b6bd17fb67c249ed742,Lundbeck,ORG
273,0e26889f9cffa6531cfef5b27d1f09734d98333f,Manfredo Quadroni,PERSON
274,0e26889f9cffa6531cfef5b27d1f09734d98333f,Irene Riederer,PERSON
275,0e26889f9cffa6531cfef5b27d1f09734d98333f,S ebastien Aeby,ORG
276,0e26889f9cffa6531cfef5b27d1f09734d98333f,Swiss National Science Foundation,ORG
277,0e2a8d77e70775a89a1be92c4f2c5d86f5caece2,NULL,NULL
278,0e2c97d34c8c6042f26cc11e83e1a2fbac521203,NULL,NULL
279,0e63d19fa3d2ebfcc7cdb06f85225ae0489acf8e,NULL,NULL
280,0e78935692851b0466f5a9234adb024e7735c8a3,Tikki Pang,PERSON
281,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Andrea Gamarnik,PERSON
282,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Elizabeth Tanner,PERSON
283,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Vijay Pande,PERSON
284,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Eileen Clancy,PERSON
285,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Jan Carette.,PERSON
286,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Peter Sarnow,PERSON
287,0e7c4297d1710cac2a64886cb9a748777b0cd03d,Ministry of Education & Science,ORG
288,0e7c4297d1710cac2a64886cb9a748777b0cd03d,U.S. National Institutes of Health,ORG
289,0e7c4297d1710cac2a64886cb9a748777b0cd03d,NIH,ORG
290,0eed9647904ba87a841a177c12a0238faf5c2bd0,NULL,NULL
291,0efa3d98b741783872bbc16745f163a27b39a59e,NULL,NULL
292,0f0bb7346d45679cc1bb2435c66d5ad3ef52c108,Provincial Natural Science Foundation of Zhejiang,ORG
293,0f2e41a966ec7d622762dc64ba63009e00a69bd5,Dave Gustafson,PERSON
294,0f34670b6327305bb3d66de79d1aa96a5d8de2b2,NULL,NULL
295,0f506a74e190c45a399f382c153919612fa1ef5b,NIH,ORG
296,0f506a74e190c45a399f382c153919612fa1ef5b,Baxter & Freidenrich,ORG
297,0f506a74e190c45a399f382c153919612fa1ef5b,Stanford Shared FACS Facility,ORG
298,0f506a74e190c45a399f382c153919612fa1ef5b,Parker Institute for Cancer Immunotherapy,ORG
299,0f506a74e190c45a399f382c153919612fa1ef5b,Idoyaga LAB,ORG
300,0f506a74e190c45a399f382c153919612fa1ef5b,Moore,PERSON
301,0f506a74e190c45a399f382c153919612fa1ef5b,Kronstad,ORG
302,0f506a74e190c45a399f382c153919612fa1ef5b,Gottfried,PERSON
303,0f6091029a2cc8ddd6a5c6ee18de7478b73daab2,NULL,NULL
304,0f631c3f9ceddcf03d90d552dbc1a7461c3e25db,NULL,NULL
305,0f67baef306ea56d7b574059fb72ff68affb0246,NULL,NULL
306,0f782ff530afb913a3996a51fa2acb38c34d37f5,NULL,NULL
307,0f8f7f09b42b4b45e128591191176aa358f29b1b,NULL,NULL
308,0f90aed025cdf162b89014244740266ce67a3f47,NULL,NULL
309,0f9341750af1f556fdfee5d61d707278005663ca,NULL,NULL
310,0f93d30fe8e5f0277c822d5cbc8c04cb5bb60d41,Henri Bonnabau,PERSON
311,0f93d30fe8e5f0277c822d5cbc8c04cb5bb60d41,Stephanie Jost,PERSON
312,0fc5801b4cdc21c018c93aa3cbc9b601491fdeb4,T. Gallagher,PERSON
313,0fc5801b4cdc21c018c93aa3cbc9b601491fdeb4,NIH,ORG
314,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,Public Health Service,ORG
315,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,National Institutes of Health,ORG
316,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,Matthew Thomas,PERSON
317,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,Richard Green,PERSON
318,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,Marcus Korth,PERSON
319,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,Peter Sloot,PERSON
320,102e8dd2d010be4e7f39f8e2d0c84190ee87d9e2,David van Dijk,PERSON
321,103228b102f34e60c7057cc68069d00194959837,NULL,NULL
322,104e60eede9e4016c243f20f4541a33852ea3d1c,Hanyang University,ORG
323,1052ac76b8c769749a3400eb9479e34a35407eae,NULL,NULL
324,105b993dee9f9e44637daa2d43e66f3ba3039fbf,J.J. Holland,PERSON
325,105b993dee9f9e44637daa2d43e66f3ba3039fbf,LAB,ORG
326,105b993dee9f9e44637daa2d43e66f3ba3039fbf,Instituto de Salud Carlos III,ORG
327,106203869ac3c318d5ec8a2644d469d71e98f056,NULL,NULL
328,107ff91ec95dea35a80145aebbe5322c08c57e5e,NULL,NULL
329,11217ee4e2bcf58f21011db8ff3d166aad2691ca,E.C.T,ORG
330,11217ee4e2bcf58f21011db8ff3d166aad2691ca,"IRCSET-Marie Curie International Mobility Fellowships in Science, Engineering & Technology",ORG
331,1141866ae787a8da15454e7301841b05b5e19525,CDC,ORG
332,1141866ae787a8da15454e7301841b05b5e19525,Binta,PERSON
